Transaction_ID,Date,Region,City,Sales_Channel,Product_Category,Product_Name,Units_Sold,Selling_Price,Unit_Cost,Revenue,Cost,Profit,Customer_Type
TXN-0564,2024-06-04,East Java,Malang,General Trade,Sausage,Bernardi Beef Sausage 500g,37,48500,39500,1794500,1461500,333000,Retail
TXN-0565,2024-06-04,East Java,Jember,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,288,12000,10000,3456000,2880000,576000,HoReCa
TXN-0566,2024-06-04,West Java,Depok,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,89,9000,7500,801000,667500,133500,HoReCa
TXN-0567,2024-06-04,West Java,Tasikmalaya,Modern Trade,Sausage,So Good Chicken Sausage 375g,22,35500,27500,781000,605000,176000,Retail
TXN-0568,2024-06-04,Bali,Kuta,General Trade,Sausage,So Good Chicken Sausage 375g,45,33500,26500,1507500,1192500,315000,Retail
TXN-0569,2024-06-04,Kalimantan,Banjarmasin,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,93,29500,21000,2743500,1953000,790500,Retail
TXN-0570,2024-06-05,West Java,Tasikmalaya,General Trade,Milk,Cimory Chocolate 200ml,32,6000,5000,192000,160000,32000,Retail
TXN-0571,2024-06-05,Sulawesi,Palu,General Trade,Milk,Cimory Full Cream 1L,38,23500,21000,893000,798000,95000,Wholesale
TXN-0572,2024-06-05,East Java,Surabaya,Modern Trade,Cheese,Prochiz Gold Slices 150g,30,29500,21500,885000,645000,240000,Retail
TXN-0573,2024-06-05,Sulawesi,Kendari,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,160,10000,8000,1600000,1280000,320000,Wholesale
TXN-0574,2024-06-05,Kalimantan,Samarinda,General Trade,Cheese,Laughing Cow Creamy 8pcs,41,21000,16000,861000,656000,205000,Retail
TXN-0575,2024-06-05,East Java,Jember,Modern Trade,Sausage,Vida Beef Sausage 200g,25,23500,18500,587500,462500,125000,Retail
TXN-0576,2024-06-05,East Java,Kediri,General Trade,Yoghurt,Cimory Yoghurt 500g,51,36000,29500,1836000,1504500,331500,Wholesale
TXN-0577,2024-06-06,Banten,Cilegon,Distributor,Milk,Chocolate 1L,208,20500,18000,4264000,3744000,520000,Wholesale
TXN-0578,2024-06-06,Jakarta,Jakarta Barat,Distributor,Milk,Cimory Chocolate 200ml,151,5000,4500,755000,679500,75500,Wholesale
TXN-0579,2024-06-06,Banten,Tangerang,Distributor,Milk,Cimory Milk Vanilla 200ml,194,5500,5000,1067000,970000,97000,Wholesale
TXN-0580,2024-06-06,Jakarta,Jakarta Barat,General Trade,Cheese,Kiri Cream Cheese 80g,30,25500,19500,765000,585000,180000,Retail
TXN-0581,2024-06-07,West Java,Bekasi,General Trade,Nugget,So Good Chicken Nugget 500g,45,53000,45000,2385000,2025000,360000,Retail
TXN-0582,2024-06-07,Bali,Ubud,Distributor,Sausage,So Good Chicken Sausage 375g,205,30500,23500,6252500,4817500,1435000,Institution
TXN-0583,2024-06-08,Sumatera,Medan,Distributor,Nugget,Fiesta Crispy Nugget 400g,206,36000,30000,7416000,6180000,1236000,Wholesale
TXN-0584,2024-06-08,Jakarta,Jakarta Selatan,General Trade,Nugget,Contadina Crispy Nugget 250g,51,23500,20000,1198500,1020000,178500,Wholesale
TXN-0585,2024-06-08,Jakarta,Jakarta Barat,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,41,5500,4500,225500,184500,41000,Retail
TXN-0586,2024-06-08,Banten,South Tangerang,Distributor,Nugget,Belfoods Royal Nugget 500g,289,44000,36000,12716000,10404000,2312000,Wholesale
TXN-0587,2024-06-08,Banten,Cilegon,General Trade,Cheese,Kraft Cheddar Cheese 165g,61,29500,21500,1799500,1311500,488000,Retail
TXN-0588,2024-06-09,Sulawesi,Palu,Distributor,Milk,Cimory Full Cream 1L,70,19000,17000,1330000,1190000,140000,Wholesale
TXN-0589,2024-06-09,Kalimantan,Banjarmasin,Modern Trade,Milk,Cimory Full Cream 1L,90,24000,21500,2160000,1935000,225000,Retail
TXN-0590,2024-06-09,East Java,Blitar,General Trade,Cheese,Anchor Cheddar Block 500g,36,76500,60500,2754000,2178000,576000,Retail
TXN-0591,2024-06-09,Central Java,Magelang,Modern Trade,Milk,Cimory Full Cream 1L,68,21000,18500,1428000,1258000,170000,Retail
TXN-0592,2024-06-09,West Java,Bogor,Distributor,Milk,Cimory Milk Vanilla 200ml,218,5500,5000,1199000,1090000,109000,HoReCa
TXN-0593,2024-06-10,Banten,Cilegon,Modern Trade,Sausage,So Good Chicken Sausage 375g,98,34500,26500,3381000,2597000,784000,Retail
TXN-0594,2024-06-10,Sumatera,Padang,General Trade,Nugget,Belfoods Royal Nugget 500g,46,48500,42000,2231000,1932000,299000,Retail
TXN-0595,2024-06-10,West Java,Tasikmalaya,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,18,9000,7500,162000,135000,27000,Retail
TXN-0596,2024-06-10,Central Java,Semarang,General Trade,Nugget,Champ Chicken Nugget 250g,42,28500,24000,1197000,1008000,189000,Retail
TXN-0597,2024-06-10,Jakarta,Jakarta Barat,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,66,6500,5500,429000,363000,66000,Retail
TXN-0598,2024-06-10,East Java,Jember,Distributor,Milk,Premium Whole Milk 1L,194,23000,20000,4462000,3880000,582000,Institution
TXN-0599,2024-06-11,Central Java,Magelang,Distributor,Cheese,Kiri Cream Cheese 80g,179,22000,17000,3938000,3043000,895000,Institution
TXN-0600,2024-06-11,Jakarta,Jakarta Pusat,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,43,20500,17000,881500,731000,150500,Retail
TXN-0601,2024-06-11,East Java,Kediri,General Trade,Nugget,Contadina Crispy Nugget 250g,13,22500,19500,292500,253500,39000,Wholesale
TXN-0602,2024-06-11,Central Java,Pekalongan,Modern Trade,Sausage,Farmhouse Sausage 250g,40,21000,16000,840000,640000,200000,Retail
TXN-0603,2024-06-11,West Java,Bogor,Modern Trade,Sausage,So Good Chicken Sausage 375g,21,31500,25000,661500,525000,136500,Retail
TXN-0604,2024-06-11,Jakarta,Jakarta Selatan,General Trade,Sausage,Kimbo Beef Sausage 375g,65,32500,25000,2112500,1625000,487500,Wholesale
TXN-0605,2024-06-12,Yogyakarta,Wonosari,General Trade,Sausage,Kimbo Beef Sausage 375g,26,27500,22000,715000,572000,143000,Wholesale
TXN-0606,2024-06-12,Banten,Tangerang,General Trade,Nugget,Fiesta Crispy Nugget 400g,47,35500,30000,1668500,1410000,258500,Wholesale
TXN-0607,2024-06-12,East Java,Surabaya,Modern Trade,Nugget,Contadina Crispy Nugget 250g,52,24000,21000,1248000,1092000,156000,HoReCa
TXN-0608,2024-06-12,West Java,Bogor,General Trade,Cheese,Laughing Cow Creamy 8pcs,64,17500,13500,1120000,864000,256000,Retail
TXN-0609,2024-06-12,Bali,Denpasar,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,33,30500,23000,1006500,759000,247500,Retail
TXN-0610,2024-06-12,East Java,Kediri,Modern Trade,Nugget,Contadina Crispy Nugget 250g,73,23000,19000,1679000,1387000,292000,HoReCa
TXN-0611,2024-06-12,Kalimantan,Banjarmasin,Distributor,Nugget,So Good Chicken Nugget 500g,169,45000,38500,7605000,6506500,1098500,Wholesale
TXN-0612,2024-06-13,Bali,Kuta,General Trade,Cheese,Kraft Cheddar Cheese 165g,44,31000,24000,1364000,1056000,308000,Retail
TXN-0613,2024-06-13,West Java,Tasikmalaya,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,46,33500,24000,1541000,1104000,437000,Retail
TXN-0614,2024-06-13,Jakarta,Jakarta Selatan,General Trade,Nugget,Contadina Crispy Nugget 250g,41,25000,21000,1025000,861000,164000,Retail
TXN-0615,2024-06-14,West Java,Cimahi,Distributor,Milk,Cimory Full Cream 1L,257,21000,18000,5397000,4626000,771000,Institution
TXN-0616,2024-06-15,Kalimantan,Samarinda,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,234,12000,9500,2808000,2223000,585000,Institution
TXN-0617,2024-06-15,Central Java,Solo,Modern Trade,Milk,Cimory Chocolate 200ml,42,6000,5000,252000,210000,42000,Retail
TXN-0618,2024-06-15,Central Java,Solo,Modern Trade,Milk,Premium Whole Milk 1L,31,22500,19500,697500,604500,93000,HoReCa
TXN-0619,2024-06-15,Jakarta,Jakarta Utara,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,39,11000,9500,429000,370500,58500,Retail
TXN-0620,2024-06-15,Sulawesi,Kendari,Distributor,Milk,Cimory Milk Vanilla 200ml,120,5500,5000,660000,600000,60000,Wholesale
TXN-0621,2024-06-15,Sulawesi,Palu,Distributor,Yoghurt,Cimory Yoghurt Strawberry 100g,131,9500,8000,1244500,1048000,196500,Wholesale
TXN-0622,2024-06-15,West Java,Tasikmalaya,Distributor,Sausage,Farmhouse Sausage 250g,216,24000,18000,5184000,3888000,1296000,Wholesale
TXN-0623,2024-06-16,Banten,Tangerang,General Trade,Yoghurt,Cimory Yoghurt 500g,65,36500,31000,2372500,2015000,357500,Retail
TXN-0624,2024-06-16,East Java,Surabaya,General Trade,Cheese,Anchor Cheddar Block 500g,26,77500,61500,2015000,1599000,416000,Retail
TXN-0625,2024-06-16,East Java,Kediri,General Trade,Yoghurt,Cimory Yoghurt 500g,39,34000,29000,1326000,1131000,195000,Retail
TXN-0626,2024-06-17,Sumatera,Padang,Modern Trade,Cheese,Kiri Cream Cheese 80g,96,21500,16000,2064000,1536000,528000,Retail
TXN-0627,2024-06-17,East Java,Kediri,General Trade,Milk,Premium Whole Milk 1L,21,25500,22000,535500,462000,73500,Retail
TXN-0628,2024-06-17,Central Java,Solo,General Trade,Milk,Chocolate 1L,30,17500,15500,525000,465000,60000,Retail
TXN-0629,2024-06-17,East Java,Blitar,General Trade,Milk,Cimory Milk Vanilla 200ml,20,5000,4500,100000,90000,10000,Retail
TXN-0630,2024-06-18,Sumatera,Palembang,Modern Trade,Milk,Cimory Chocolate 200ml,46,6000,5500,276000,253000,23000,Retail
TXN-0631,2024-06-18,Sulawesi,Kendari,General Trade,Milk,Chocolate 1L,45,17500,15500,787500,697500,90000,Retail
TXN-0632,2024-06-18,Jakarta,Jakarta Barat,General Trade,Milk,Chocolate 1L,43,21500,19000,924500,817000,107500,Retail
TXN-0633,2024-06-18,Jakarta,Jakarta Pusat,General Trade,Milk,Premium Whole Milk 1L,45,27500,24500,1237500,1102500,135000,Wholesale
TXN-0634,2024-06-18,Central Java,Solo,Modern Trade,Sausage,Farmhouse Sausage 250g,77,20500,15500,1578500,1193500,385000,HoReCa
TXN-0635,2024-06-18,East Java,Surabaya,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,72,8500,7000,612000,504000,108000,Retail
TXN-0636,2024-06-18,Banten,Serang,Distributor,Sausage,Vida Beef Sausage 200g,268,19000,15500,5092000,4154000,938000,Wholesale
TXN-0637,2024-06-19,Kalimantan,Banjarmasin,Distributor,Sausage,So Good Chicken Sausage 375g,98,31000,24500,3038000,2401000,637000,HoReCa
TXN-0638,2024-06-19,East Java,Jember,General Trade,Sausage,Kimbo Beef Sausage 375g,51,33000,27000,1683000,1377000,306000,Retail
TXN-0639,2024-06-19,Sulawesi,Palu,General Trade,Cheese,Kraft Cheddar Cheese 165g,34,33500,24500,1139000,833000,306000,Wholesale
TXN-0640,2024-06-20,Central Java,Magelang,Distributor,Yoghurt,Cimory Yoghurt 500g,203,29500,24000,5988500,4872000,1116500,Institution
TXN-0641,2024-06-20,Jakarta,Jakarta Selatan,Distributor,Milk,Cimory Full Cream 1L,97,20500,18500,1988500,1794500,194000,Wholesale
TXN-0642,2024-06-20,Sumatera,Palembang,Distributor,Nugget,Belfoods Royal Nugget 500g,213,42500,36500,9052500,7774500,1278000,Institution
TXN-0643,2024-06-20,West Java,Bekasi,General Trade,Milk,Cimory Full Cream 1L,41,19500,17500,799500,717500,82000,Wholesale
TXN-0644,2024-06-20,West Java,Bogor,Modern Trade,Sausage,Bernardi Beef Sausage 500g,34,54000,44000,1836000,1496000,340000,Retail
TXN-0645,2024-06-20,East Java,Jember,Distributor,Sausage,Bernardi Beef Sausage 500g,231,54500,43000,12589500,9933000,2656500,HoReCa
TXN-0646,2024-06-20,Jakarta,Jakarta Utara,General Trade,Sausage,Kimbo Beef Sausage 375g,39,36500,30000,1423500,1170000,253500,Retail
TXN-0647,2024-06-20,Yogyakarta,Yogyakarta,Modern Trade,Sausage,Bernardi Beef Sausage 500g,50,57000,43000,2850000,2150000,700000,HoReCa
TXN-0648,2024-06-21,East Java,Surabaya,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,71,21500,18000,1526500,1278000,248500,Retail
TXN-0649,2024-06-21,West Java,Bogor,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,38,5000,4000,190000,152000,38000,Retail
TXN-0650,2024-06-21,Jakarta,Jakarta Utara,Modern Trade,Yoghurt,Cimory Yoghurt 500g,86,29000,23500,2494000,2021000,473000,HoReCa
TXN-0651,2024-06-21,Jakarta,Jakarta Pusat,Distributor,Nugget,Fiesta Crispy Nugget 400g,193,36500,31500,7044500,6079500,965000,HoReCa
TXN-0652,2024-06-21,East Java,Kediri,Modern Trade,Nugget,So Good Chicken Nugget 500g,77,52500,43000,4042500,3311000,731500,Retail
TXN-0653,2024-06-22,Bali,Ubud,General Trade,Nugget,Champ Chicken Nugget 250g,13,21000,18000,273000,234000,39000,Wholesale
TXN-0654,2024-06-22,Sumatera,Pekanbaru,General Trade,Milk,Cimory Milk Vanilla 200ml,27,5000,4500,135000,121500,13500,Retail
TXN-0655,2024-06-22,East Java,Malang,Modern Trade,Milk,Chocolate 1L,57,18500,16500,1054500,940500,114000,Retail
TXN-0656,2024-06-23,West Java,Bogor,Modern Trade,Nugget,So Good Chicken Nugget 500g,66,49500,43500,3267000,2871000,396000,Retail
TXN-0657,2024-06-23,East Java,Kediri,General Trade,Milk,Chocolate 1L,40,18500,16000,740000,640000,100000,Retail
TXN-0658,2024-06-23,West Java,Tasikmalaya,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,80,18500,15500,1480000,1240000,240000,HoReCa
TXN-0659,2024-06-23,Banten,South Tangerang,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,47,23500,19000,1104500,893000,211500,Retail
TXN-0660,2024-06-24,Sulawesi,Palu,General Trade,Milk,Cimory Full Cream 1L,15,24000,21000,360000,315000,45000,Retail
TXN-0661,2024-06-24,Banten,South Tangerang,General Trade,Nugget,Champ Chicken Nugget 250g,24,21500,18000,516000,432000,84000,Retail
TXN-0662,2024-06-24,Central Java,Pekalongan,Distributor,Nugget,Belfoods Royal Nugget 500g,191,43000,38000,8213000,7258000,955000,Wholesale
TXN-0663,2024-06-24,Jakarta,Jakarta Selatan,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,54,22000,18000,1188000,972000,216000,Retail
TXN-0664,2024-06-24,West Java,Cimahi,General Trade,Sausage,Vida Beef Sausage 200g,33,20500,16000,676500,528000,148500,Retail
TXN-0665,2024-06-25,Jakarta,Jakarta Barat,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,54,23500,19500,1269000,1053000,216000,Retail
TXN-0666,2024-06-25,Sumatera,Banda Aceh,General Trade,Milk,Cimory Milk Vanilla 200ml,50,5500,4500,275000,225000,50000,Wholesale
TXN-0667,2024-06-26,West Java,Cimahi,General Trade,Cheese,Prochiz Gold Slices 150g,63,30500,24000,1921500,1512000,409500,Retail
TXN-0668,2024-06-26,West Java,Cimahi,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,89,11000,9000,979000,801000,178000,Institution
TXN-0669,2024-06-26,Kalimantan,Banjarmasin,Distributor,Sausage,Kimbo Beef Sausage 375g,228,31500,25000,7182000,5700000,1482000,Wholesale
TXN-0670,2024-06-26,Central Java,Pekalongan,Modern Trade,Sausage,Bernardi Beef Sausage 500g,100,55000,41500,5500000,4150000,1350000,Retail
TXN-0671,2024-06-26,Kalimantan,Banjarmasin,General Trade,Cheese,Kiri Cream Cheese 80g,57,24000,17000,1368000,969000,399000,Retail
TXN-0672,2024-06-27,Kalimantan,Banjarmasin,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,44,35000,27500,1540000,1210000,330000,Retail
TXN-0673,2024-06-27,Jakarta,Jakarta Timur,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,40,10500,8500,420000,340000,80000,Wholesale
TXN-0674,2024-06-27,Jakarta,Jakarta Selatan,General Trade,Sausage,Vida Beef Sausage 200g,26,19000,15000,494000,390000,104000,Wholesale
TXN-0675,2024-06-27,West Java,Bandung,Modern Trade,Milk,Chocolate 1L,57,20500,18000,1168500,1026000,142500,HoReCa
TXN-0676,2024-06-27,West Java,Tasikmalaya,Distributor,Nugget,Contadina Crispy Nugget 250g,311,26000,22000,8086000,6842000,1244000,Institution
TXN-0677,2024-06-27,Jakarta,Jakarta Barat,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,44,10500,9000,462000,396000,66000,Retail
TXN-0678,2024-06-27,Sumatera,Palembang,General Trade,Milk,Premium Whole Milk 1L,12,27500,24000,330000,288000,42000,Retail
TXN-0679,2024-06-28,Jakarta,Jakarta Utara,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,82,11000,9500,902000,779000,123000,HoReCa
TXN-0680,2024-06-28,Sulawesi,Kendari,General Trade,Milk,Premium Whole Milk 1L,36,27500,24500,990000,882000,108000,Wholesale
TXN-0681,2024-06-28,Sulawesi,Makassar,General Trade,Cheese,Anchor Cheddar Block 500g,60,76500,56500,4590000,3390000,1200000,Retail
TXN-0682,2024-06-28,West Java,Depok,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,63,12000,10000,756000,630000,126000,Wholesale
TXN-0683,2024-06-28,East Java,Surabaya,General Trade,Cheese,Kraft Cheddar Cheese 165g,24,30000,21500,720000,516000,204000,Retail
TXN-0684,2024-06-28,Jakarta,Jakarta Timur,Modern Trade,Nugget,Fiesta Crispy Nugget 400g,44,44000,37000,1936000,1628000,308000,Retail
TXN-0685,2024-06-28,Jakarta,Jakarta Utara,Modern Trade,Cheese,Kiri Cream Cheese 80g,83,22000,17000,1826000,1411000,415000,Retail
TXN-0686,2024-06-29,Kalimantan,Balikpapan,General Trade,Yoghurt,Cimory Yoghurt 500g,23,30000,24500,690000,563500,126500,Retail
TXN-0687,2024-06-29,Jakarta,Jakarta Pusat,Modern Trade,Milk,Cimory Milk Vanilla 200ml,33,4500,4000,148500,132000,16500,Retail
TXN-0688,2024-06-30,Sulawesi,Palu,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,82,10500,9000,861000,738000,123000,Retail
TXN-0689,2024-06-30,Banten,Tangerang,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,101,10000,8500,1010000,858500,151500,HoReCa
TXN-0690,2024-06-30,Central Java,Tegal,General Trade,Milk,Cimory Full Cream 1L,61,24000,21500,1464000,1311500,152500,Retail
TXN-0691,2024-06-30,Yogyakarta,Yogyakarta,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,72,30500,22000,2196000,1584000,612000,Retail
TXN-0692,2024-06-30,East Java,Kediri,Modern Trade,Milk,Cimory Milk Vanilla 200ml,86,5500,5000,473000,430000,43000,Retail
TXN-0693,2024-07-01,Bali,Kuta,General Trade,Sausage,Kimbo Beef Sausage 375g,11,37000,29500,407000,324500,82500,Retail
TXN-0694,2024-07-01,West Java,Depok,Modern Trade,Milk,Premium Whole Milk 1L,46,24500,22000,1127000,1012000,115000,Retail
TXN-0695,2024-07-01,West Java,Bandung,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,74,34500,27000,2553000,1998000,555000,Retail
TXN-0696,2024-07-02,Sulawesi,Makassar,Distributor,Milk,Cimory Chocolate 200ml,225,6000,5000,1350000,1125000,225000,HoReCa
TXN-0697,2024-07-02,Kalimantan,Balikpapan,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,103,24500,20000,2523500,2060000,463500,Retail
TXN-0698,2024-07-02,Jakarta,Jakarta Utara,Modern Trade,Sausage,Vida Beef Sausage 200g,55,18000,14500,990000,797500,192500,HoReCa
TXN-0699,2024-07-03,Central Java,Pekalongan,Modern Trade,Milk,Premium Whole Milk 1L,55,28000,25000,1540000,1375000,165000,Retail
TXN-0700,2024-07-03,West Java,Cimahi,Distributor,Milk,Cimory Chocolate 200ml,266,6000,5000,1596000,1330000,266000,Wholesale
TXN-0701,2024-07-03,West Java,Cimahi,General Trade,Sausage,Vida Beef Sausage 200g,48,16000,12500,768000,600000,168000,Retail
TXN-0702,2024-07-03,West Java,Depok,Modern Trade,Sausage,So Good Chicken Sausage 375g,66,41000,32000,2706000,2112000,594000,HoReCa
TXN-0703,2024-07-03,Jakarta,Jakarta Barat,General Trade,Sausage,Bernardi Beef Sausage 500g,24,57000,46500,1368000,1116000,252000,Retail
TXN-0704,2024-07-04,Yogyakarta,Wonosari,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,47,35000,27000,1645000,1269000,376000,Retail
TXN-0705,2024-07-04,Sulawesi,Makassar,General Trade,Nugget,Champ Chicken Nugget 250g,55,23000,19000,1265000,1045000,220000,Retail
TXN-0706,2024-07-04,Central Java,Magelang,Modern Trade,Yoghurt,Cimory Yoghurt 500g,101,30000,24500,3030000,2474500,555500,Retail
TXN-0707,2024-07-04,East Java,Surabaya,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,76,10000,8500,760000,646000,114000,HoReCa
TXN-0708,2024-07-04,Central Java,Tegal,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,95,19000,14000,1805000,1330000,475000,Retail
TXN-0709,2024-07-05,Sulawesi,Makassar,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,39,12000,10000,468000,390000,78000,Retail
TXN-0710,2024-07-05,Jakarta,Jakarta Timur,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,33,23500,18500,775500,610500,165000,Retail
TXN-0711,2024-07-05,Jakarta,Jakarta Timur,Modern Trade,Sausage,Kimbo Beef Sausage 375g,25,28500,23000,712500,575000,137500,Retail
TXN-0712,2024-07-05,Sumatera,Padang,General Trade,Sausage,Kimbo Beef Sausage 375g,17,27500,21000,467500,357000,110500,Retail
TXN-0713,2024-07-06,Banten,Tangerang,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,256,12000,9500,3072000,2432000,640000,Wholesale
TXN-0714,2024-07-06,Sulawesi,Manado,Modern Trade,Nugget,Contadina Crispy Nugget 250g,36,20500,18000,738000,648000,90000,Retail
TXN-0715,2024-07-06,East Java,Jember,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,72,8500,7000,612000,504000,108000,Retail
TXN-0716,2024-07-07,Sumatera,Banda Aceh,General Trade,Milk,Cimory Chocolate 200ml,11,6500,6000,71500,66000,5500,Wholesale
TXN-0717,2024-07-07,Yogyakarta,Bantul,General Trade,Sausage,Vida Beef Sausage 200g,22,22000,17000,484000,374000,110000,Retail
TXN-0718,2024-07-08,Jakarta,Jakarta Barat,Modern Trade,Milk,Chocolate 1L,85,20500,18000,1742500,1530000,212500,Retail
TXN-0719,2024-07-08,West Java,Bogor,Modern Trade,Milk,Cimory Milk Vanilla 200ml,68,4500,4000,306000,272000,34000,Retail
TXN-0720,2024-07-08,East Java,Blitar,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,14,11500,9500,161000,133000,28000,Retail
TXN-0721,2024-07-08,West Java,Depok,General Trade,Milk,Cimory Full Cream 1L,32,24500,22000,784000,704000,80000,Retail
TXN-0722,2024-07-08,Central Java,Magelang,Distributor,Sausage,Farmhouse Sausage 250g,324,20500,15500,6642000,5022000,1620000,Wholesale
TXN-0723,2024-07-08,Sumatera,Padang,General Trade,Milk,Chocolate 1L,44,18000,16000,792000,704000,88000,Retail
TXN-0724,2024-07-09,Bali,Singaraja,Modern Trade,Milk,Chocolate 1L,57,18000,16000,1026000,912000,114000,Retail
TXN-0725,2024-07-09,Kalimantan,Banjarmasin,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,64,12500,10500,800000,672000,128000,Retail
TXN-0726,2024-07-09,East Java,Malang,General Trade,Milk,Cimory Chocolate 200ml,30,5000,4500,150000,135000,15000,Retail
TXN-0727,2024-07-09,Jakarta,Jakarta Utara,Modern Trade,Nugget,Fiesta Crispy Nugget 400g,51,40000,35000,2040000,1785000,255000,HoReCa
TXN-0728,2024-07-09,Banten,Serang,General Trade,Cheese,Prochiz Gold Slices 150g,41,26000,19500,1066000,799500,266500,Wholesale
